2.537419210083034504e-01,-5.081088615908675721e-02,-9.298047605039938546e-01,-4.296448658063284354e-01,3.255470544054929749e-01,-1.151879023082912484e-01,-9.496130731652874246e-01
7.712340892846009099e-01,-4.833484707642519279e-02,-9.941817766531981793e-01,-5.328692524174850204e-02,8.950360434176863889e-01,-3.306033024998600300e-01,-2.959387553425961714e-01
8.331350663511436494e-01,-4.717375302115774938e-01,-9.793255421572280017e-01,1.051795760486008702e-01,2.834543900002440275e-01,-7.143893603124250591e-01,4.963937511091509047e-01
-5.081088615908675721e-02,-9.298047605039938546e-01,-4.296448658063284354e-01,3.255470544054929749e-01,-1.151879023082912484e-01,-9.496130731652874246e-01,1.395195938115351364e+00
-4.833484707642519279e-02,-9.941817766531981793e-01,-5.328692524174850204e-02,8.950360434176863889e-01,-3.306033024998600300e-01,-2.959387553425961714e-01,1.263965866734281018e+00
-4.717375302115774938e-01,-9.793255421572280017e-01,1.051795760486008702e-01,2.834543900002440275e-01,-7.143893603124250591e-01,4.963937511091509047e-01,7.885663628632325617e-01
-9.298047605039938546e-01,-4.296448658063284354e-01,3.255470544054929749e-01,-1.151879023082912484e-01,-9.496130731652874246e-01,1.395195938115351364e+00,4.146844613813145952e-01
-9.941817766531981793e-01,-5.328692524174850204e-02,8.950360434176863889e-01,-3.306033024998600300e-01,-2.959387553425961714e-01,1.263965866734281018e+00,-3.702199278224474477e-01
-9.793255421572280017e-01,1.051795760486008702e-01,2.834543900002440275e-01,-7.143893603124250591e-01,4.963937511091509047e-01,7.885663628632325617e-01,-4.742135692942391345e-01
-4.296448658063284354e-01,3.255470544054929749e-01,-1.151879023082912484e-01,-9.496130731652874246e-01,1.395195938115351364e+00,4.146844613813145952e-01,-1.058558792802402726e+00
-5.328692524174850204e-02,8.950360434176863889e-01,-3.306033024998600300e-01,-2.959387553425961714e-01,1.263965866734281018e+00,-3.702199278224474477e-01,-7.416257902217038289e-01
1.051795760486008702e-01,2.834543900002440275e-01,-7.143893603124250591e-01,4.963937511091509047e-01,7.885663628632325617e-01,-4.742135692942391345e-01,1.058454622873359119e+00
3.255470544054929749e-01,-1.151879023082912484e-01,-9.496130731652874246e-01,1.395195938115351364e+00,4.146844613813145952e-01,-1.058558792802402726e+00,2.591122815040957761e+00
8.950360434176863889e-01,-3.306033024998600300e-01,-2.959387553425961714e-01,1.263965866734281018e+00,-3.702199278224474477e-01,-7.416257902217038289e-01,1.885451676482370331e+00
2.834543900002440275e-01,-7.143893603124250591e-01,4.963937511091509047e-01,7.885663628632325617e-01,-4.742135692942391345e-01,1.058454622873359119e+00,8.677996135084073970e-01
-1.151879023082912484e-01,-9.496130731652874246e-01,1.395195938115351364e+00,4.146844613813145952e-01,-1.058558792802402726e+00,2.591122815040957761e+00,4.543010867039017908e-01
-3.306033024998600300e-01,-2.959387553425961714e-01,1.263965866734281018e+00,-3.702199278224474477e-01,-7.416257902217038289e-01,1.885451676482370331e+00,-2.786064817639641311e-01
-7.143893603124250591e-01,4.963937511091509047e-01,7.885663628632325617e-01,-4.742135692942391345e-01,1.058454622873359119e+00,8.677996135084073970e-01,-6.673446177418524972e-01
-9.496130731652874246e-01,1.395195938115351364e+00,4.146844613813145952e-01,-1.058558792802402726e+00,2.591122815040957761e+00,4.543010867039017908e-01,-9.793255421572280017e-01
-2.959387553425961714e-01,1.263965866734281018e+00,-3.702199278224474477e-01,-7.416257902217038289e-01,1.885451676482370331e+00,-2.786064817639641311e-01,-6.351561096672502238e-01
4.963937511091509047e-01,7.885663628632325617e-01,-4.742135692942391345e-01,1.058454622873359119e+00,8.677996135084073970e-01,-6.673446177418524972e-01,8.207548709378350571e-01
1.395195938115351364e+00,4.146844613813145952e-01,-1.058558792802402726e+00,2.591122815040957761e+00,4.543010867039017908e-01,-9.793255421572280017e-01,2.036490060524734691e+00
1.263965866734281018e+00,-3.702199278224474477e-01,-7.416257902217038289e-01,1.885451676482370331e+00,-2.786064817639641311e-01,-6.351561096672502238e-01,2.009253630615456032e+00
7.885663628632325617e-01,-4.742135692942391345e-01,1.058454622873359119e+00,8.677996135084073970e-01,-6.673446177418524972e-01,8.207548709378350571e-01,1.692320628034756691e+00
4.146844613813145952e-01,-1.058558792802402726e+00,2.591122815040957761e+00,4.543010867039017908e-01,-9.793255421572280017e-01,2.036490060524734691e+00,9.940776067241547942e-01
-3.702199278224474477e-01,-7.416257902217038289e-01,1.885451676482370331e+00,-2.786064817639641311e-01,-6.351561096672502238e-01,2.009253630615456032e+00,4.171605004639761249e-01
-4.742135692942391345e-01,1.058454622873359119e+00,8.677996135084073970e-01,-6.673446177418524972e-01,8.207548709378350571e-01,1.692320628034756691e+00,2.537419210083034504e-01
-1.058558792802402726e+00,2.591122815040957761e+00,4.543010867039017908e-01,-9.793255421572280017e-01,2.036490060524734691e+00,9.940776067241547942e-01,-7.061919882038054930e-02
-7.416257902217038289e-01,1.885451676482370331e+00,-2.786064817639641311e-01,-6.351561096672502238e-01,2.009253630615456032e+00,4.171605004639761249e-01,-2.167055046974213639e-01
1.058454622873359119e+00,8.677996135084073970e-01,-6.673446177418524972e-01,8.207548709378350571e-01,1.692320628034756691e+00,2.537419210083034504e-01,-7.044852039817781630e-01
2.591122815040957761e+00,4.543010867039017908e-01,-9.793255421572280017e-01,2.036490060524734691e+00,9.940776067241547942e-01,-7.061919882038054930e-02,-8.357152753628487307e-01
1.885451676482370331e+00,-2.786064817639641311e-01,-6.351561096672502238e-01,2.009253630615456032e+00,4.171605004639761249e-01,-2.167055046974213639e-01,-1.073415027298372904e+00
8.677996135084073970e-01,-6.673446177418524972e-01,8.207548709378350571e-01,1.692320628034756691e+00,2.537419210083034504e-01,-7.044852039817781630e-01,-1.130363926199592139e+00
4.543010867039017908e-01,-9.793255421572280017e-01,2.036490060524734691e+00,9.940776067241547942e-01,-7.061919882038054930e-02,-8.357152753628487307e-01,-1.063510870967726119e+00
-2.786064817639641311e-01,-6.351561096672502238e-01,2.009253630615456032e+00,4.171605004639761249e-01,-2.167055046974213639e-01,-1.073415027298372904e+00,-8.728558616027743966e-01
-6.673446177418524972e-01,8.207548709378350571e-01,1.692320628034756691e+00,2.537419210083034504e-01,-7.044852039817781630e-01,-1.130363926199592139e+00,-3.900282404837410732e-01
-9.793255421572280017e-01,2.036490060524734691e+00,9.940776067241547942e-01,-7.061919882038054930e-02,-8.357152753628487307e-01,-1.063510870967726119e+00,-1.176639413909529863e-01
-6.351561096672502238e-01,2.009253630615456032e+00,4.171605004639761249e-01,-2.167055046974213639e-01,-1.073415027298372904e+00,-8.728558616027743966e-01,-1.647086839615254372e-01
8.207548709378350571e-01,1.692320628034756691e+00,2.537419210083034504e-01,-7.044852039817781630e-01,-1.130363926199592139e+00,-3.900282404837410732e-01,-5.576296432441024686e-02
2.036490060524734691e+00,9.940776067241547942e-01,-7.061919882038054930e-02,-8.357152753628487307e-01,-1.063510870967726119e+00,-1.176639413909529863e-01,-1.869930357054807868e-01
2.009253630615456032e+00,4.171605004639761249e-01,-2.167055046974213639e-01,-1.073415027298372904e+00,-8.728558616027743966e-01,-1.647086839615254372e-01,-5.361145463607819295e-01
1.692320628034756691e+00,2.537419210083034504e-01,-7.044852039817781630e-01,-1.130363926199592139e+00,-3.900282404837410732e-01,-5.576296432441024686e-02,-9.818015812398895870e-01
9.940776067241547942e-01,-7.061919882038054930e-02,-8.357152753628487307e-01,-1.063510870967726119e+00,-1.176639413909529863e-01,-1.869930357054807868e-01,-1.031322362893123845e+00
4.171605004639761249e-01,-2.167055046974213639e-01,-1.073415027298372904e+00,-8.728558616027743966e-01,-1.647086839615254372e-01,-5.361145463607819295e-01,-1.169980551522179502e+00
2.537419210083034504e-01,-7.044852039817781630e-01,-1.130363926199592139e+00,-3.900282404837410732e-01,-5.576296432441024686e-02,-9.818015812398895870e-01,-1.231881528588722352e+00
-7.061919882038054930e-02,-8.357152753628487307e-01,-1.063510870967726119e+00,-1.176639413909529863e-01,-1.869930357054807868e-01,-1.031322362893123845e+00,-1.197216981431458382e+00
-2.167055046974213639e-01,-1.073415027298372904e+00,-8.728558616027743966e-01,-1.647086839615254372e-01,-5.361145463607819295e-01,-1.169980551522179502e+00,-1.108079574455636873e+00
-7.044852039817781630e-01,-1.130363926199592139e+00,-3.900282404837410732e-01,-5.576296432441024686e-02,-9.818015812398895870e-01,-1.231881528588722352e+00,-9.298047605039938546e-01
-8.357152753628487307e-01,-1.063510870967726119e+00,-1.176639413909529863e-01,-1.869930357054807868e-01,-1.031322362893123845e+00,-1.197216981431458382e+00,-8.877120960987446852e-01
-1.073415027298372904e+00,-8.728558616027743966e-01,-1.647086839615254372e-01,-5.361145463607819295e-01,-1.169980551522179502e+00,-1.108079574455636873e+00,-3.553636933264771591e-01
-1.130363926199592139e+00,-3.900282404837410732e-01,-5.576296432441024686e-02,-9.818015812398895870e-01,-1.231881528588722352e+00,-9.298047605039938546e-01,-9.785562872965938852e-02
-1.063510870967726119e+00,-1.176639413909529863e-01,-1.869930357054807868e-01,-1.031322362893123845e+00,-1.197216981431458382e+00,-8.877120960987446852e-01,-2.142294656147596399e-01
-8.728558616027743966e-01,-1.647086839615254372e-01,-5.361145463607819295e-01,-1.169980551522179502e+00,-1.108079574455636873e+00,-3.553636933264771591e-01,-4.865937647075476713e-01
-3.900282404837410732e-01,-5.576296432441024686e-02,-9.818015812398895870e-01,-1.231881528588722352e+00,-9.298047605039938546e-01,-9.785562872965938852e-02,-6.401081878325737273e-01
-1.176639413909529863e-01,-1.869930357054807868e-01,-1.031322362893123845e+00,-1.197216981431458382e+00,-8.877120960987446852e-01,-2.142294656147596399e-01,-8.456194316934956268e-01
-1.647086839615254372e-01,-5.361145463607819295e-01,-1.169980551522179502e+00,-1.108079574455636873e+00,-3.553636933264771591e-01,-4.865937647075476713e-01,-1.068462949133049511e+00
-5.576296432441024686e-02,-9.818015812398895870e-01,-1.231881528588722352e+00,-9.298047605039938546e-01,-9.785562872965938852e-02,-6.401081878325737273e-01,-1.132839965282253836e+00
-1.869930357054807868e-01,-1.031322362893123845e+00,-1.197216981431458382e+00,-8.877120960987446852e-01,-2.142294656147596399e-01,-8.456194316934956268e-01,-1.187312825100811597e+00
-5.361145463607819295e-01,-1.169980551522179502e+00,-1.108079574455636873e+00,-3.553636933264771591e-01,-4.865937647075476713e-01,-1.068462949133049511e+00,-1.021418206562477060e+00
-9.818015812398895870e-01,-1.231881528588722352e+00,-9.298047605039938546e-01,-9.785562872965938852e-02,-6.401081878325737273e-01,-1.132839965282253836e+00,-8.208590408668784422e-01
-1.031322362893123845e+00,-1.197216981431458382e+00,-8.877120960987446852e-01,-2.142294656147596399e-01,-8.456194316934956268e-01,-1.187312825100811597e+00,-3.330793415825217818e-01
-1.169980551522179502e+00,-1.108079574455636873e+00,-3.553636933264771591e-01,-4.865937647075476713e-01,-1.068462949133049511e+00,-1.021418206562477060e+00,-3.766143588514312811e-03
-1.231881528588722352e+00,-9.298047605039938546e-01,-9.785562872965938852e-02,-6.401081878325737273e-01,-1.132839965282253836e+00,-8.208590408668784422e-01,3.577355624800953038e-01
-1.197216981431458382e+00,-8.877120960987446852e-01,-2.142294656147596399e-01,-8.456194316934956268e-01,-1.187312825100811597e+00,-3.330793415825217818e-01,4.270646567946231320e-01
-1.108079574455636873e+00,-3.553636933264771591e-01,-4.865937647075476713e-01,-1.068462949133049511e+00,-1.021418206562477060e+00,-3.766143588514312811e-03,5.236301810184299521e-01
-9.298047605039938546e-01,-9.785562872965938852e-02,-6.401081878325737273e-01,-1.132839965282253836e+00,-8.208590408668784422e-01,3.577355624800953038e-01,-4.833484707642519279e-02
-8.877120960987446852e-01,-2.142294656147596399e-01,-8.456194316934956268e-01,-1.187312825100811597e+00,-3.330793415825217818e-01,4.270646567946231320e-01,-5.509707808567522180e-01
-3.553636933264771591e-01,-4.865937647075476713e-01,-1.068462949133049511e+00,-1.021418206562477060e+00,-3.766143588514312811e-03,5.236301810184299521e-01,-1.021418206562477060e+00
-9.785562872965938852e-02,-6.401081878325737273e-01,-1.132839965282253836e+00,-8.208590408668784422e-01,3.577355624800953038e-01,-4.833484707642519279e-02,-9.050443696773767810e-01
-2.142294656147596399e-01,-8.456194316934956268e-01,-1.187312825100811597e+00,-3.330793415825217818e-01,4.270646567946231320e-01,-5.509707808567522180e-01,1.769847094457904224e-01
-4.865937647075476713e-01,-1.068462949133049511e+00,-1.021418206562477060e+00,-3.766143588514312811e-03,5.236301810184299521e-01,-1.021418206562477060e+00,1.776505956845255030e+00
-6.401081878325737273e-01,-1.132839965282253836e+00,-8.208590408668784422e-01,3.577355624800953038e-01,-4.833484707642519279e-02,-9.050443696773767810e-01,2.192480522732422443e+00
-8.456194316934956268e-01,-1.187312825100811597e+00,-3.330793415825217818e-01,4.270646567946231320e-01,-5.509707808567522180e-01,1.769847094457904224e-01,1.323390804718162173e+00
-1.068462949133049511e+00,-1.021418206562477060e+00,-3.766143588514312811e-03,5.236301810184299521e-01,-1.021418206562477060e+00,1.776505956845255030e+00,8.900839652523628853e-01
-1.132839965282253836e+00,-8.208590408668784422e-01,3.577355624800953038e-01,-4.833484707642519279e-02,-9.050443696773767810e-01,2.192480522732422443e+00,3.676397188107419778e-01
-1.187312825100811597e+00,-3.330793415825217818e-01,4.270646567946231320e-01,-5.509707808567522180e-01,1.769847094457904224e-01,1.323390804718162173e+00,-3.231751852518748303e-01
-1.021418206562477060e+00,-3.766143588514312811e-03,5.236301810184299521e-01,-1.021418206562477060e+00,1.776505956845255030e+00,8.900839652523628853e-01,-6.326800705845886386e-01
-8.208590408668784422e-01,3.577355624800953038e-01,-4.833484707642519279e-02,-9.050443696773767810e-01,2.192480522732422443e+00,3.676397188107419778e-01,-9.669453467439195204e-01
-3.330793415825217818e-01,4.270646567946231320e-01,-5.509707808567522180e-01,1.769847094457904224e-01,1.323390804718162173e+00,-3.231751852518748303e-01,-8.604756661894659153e-01
-3.766143588514312811e-03,5.236301810184299521e-01,-1.021418206562477060e+00,1.776505956845255030e+00,8.900839652523628853e-01,-6.326800705845886386e-01,-2.389898564413767412e-01
3.577355624800953038e-01,-4.833484707642519279e-02,-9.050443696773767810e-01,2.192480522732422443e+00,3.676397188107419778e-01,-9.669453467439195204e-01,2.908825072482291163e-01
4.270646567946231320e-01,-5.509707808567522180e-01,1.769847094457904224e-01,1.323390804718162173e+00,-3.231751852518748303e-01,-8.604756661894659153e-01,1.207016967833061560e+00
5.236301810184299521e-01,-1.021418206562477060e+00,1.776505956845255030e+00,8.900839652523628853e-01,-6.326800705845886386e-01,-2.389898564413767412e-01,1.855739207490429532e+00
-4.833484707642519279e-02,-9.050443696773767810e-01,2.192480522732422443e+00,3.676397188107419778e-01,-9.669453467439195204e-01,2.908825072482291163e-01,1.152544108014504021e+00
-5.509707808567522180e-01,1.769847094457904224e-01,1.323390804718162173e+00,-3.231751852518748303e-01,-8.604756661894659153e-01,1.207016967833061560e+00,4.171605004639761249e-01
-1.021418206562477060e+00,1.776505956845255030e+00,8.900839652523628853e-01,-6.326800705845886386e-01,-2.389898564413767412e-01,1.855739207490429532e+00,3.651636797280803926e-01
-9.050443696773767810e-01,2.192480522732422443e+00,3.676397188107419778e-01,-9.669453467439195204e-01,2.908825072482291163e-01,1.152544108014504021e+00,1.076556151312626219e-01
1.769847094457904224e-01,1.323390804718162173e+00,-3.231751852518748303e-01,-8.604756661894659153e-01,1.207016967833061560e+00,4.171605004639761249e-01,-2.662262863506555943e-01
1.776505956845255030e+00,8.900839652523628853e-01,-6.326800705845886386e-01,-2.389898564413767412e-01,1.855739207490429532e+00,3.651636797280803926e-01,-7.218174775604101479e-01
2.192480522732422443e+00,3.676397188107419778e-01,-9.669453467439195204e-01,2.908825072482291163e-01,1.152544108014504021e+00,1.076556151312626219e-01,-1.065986910050387815e+00
1.323390804718162173e+00,-3.231751852518748303e-01,-8.604756661894659153e-01,1.207016967833061560e+00,4.171605004639761249e-01,-2.662262863506555943e-01,-1.125411848034268969e+00
8.900839652523628853e-01,-6.326800705845886386e-01,-2.389898564413767412e-01,1.855739207490429532e+00,3.651636797280803926e-01,-7.218174775604101479e-01,-6.698206568245143044e-01
3.676397188107419778e-01,-9.669453467439195204e-01,2.908825072482291163e-01,1.152544108014504021e+00,1.076556151312626219e-01,-1.065986910050387815e+00,1.249878887098944819e-01
-3.231751852518748303e-01,-8.604756661894659153e-01,1.207016967833061560e+00,4.171605004639761249e-01,-2.662262863506555943e-01,-1.125411848034268969e+00,1.090643130947961170e+00
-6.326800705845886386e-01,-2.389898564413767412e-01,1.855739207490429532e+00,3.651636797280803926e-01,-7.218174775604101479e-01,-6.698206568245143044e-01,1.140163912601195539e+00
-9.669453467439195204e-01,2.908825072482291163e-01,1.152544108014504021e+00,1.076556151312626219e-01,-1.065986910050387815e+00,1.249878887098944819e-01,6.796206432261175934e-01
-8.604756661894659153e-01,1.207016967833061560e+00,4.171605004639761249e-01,-2.662262863506555943e-01,-1.125411848034268969e+00,1.090643130947961170e+00,2.314575692643481009e-01
-2.389898564413767412e-01,1.855739207490429532e+00,3.651636797280803926e-01,-7.218174775604101479e-01,-6.698206568245143044e-01,1.140163912601195539e+00,-1.424243322175700877e-01
2.908825072482291163e-01,1.152544108014504021e+00,1.076556151312626219e-01,-1.065986910050387815e+00,1.249878887098944819e-01,6.796206432261175934e-01,-6.814315973771879753e-02
1.207016967833061560e+00,4.171605004639761249e-01,-2.662262863506555943e-01,-1.125411848034268969e+00,1.090643130947961170e+00,2.314575692643481009e-01,-4.766896083769008863e-01
1.855739207490429532e+00,3.651636797280803926e-01,-7.218174775604101479e-01,-6.698206568245143044e-01,1.140163912601195539e+00,-1.424243322175700877e-01,-8.282871581148635309e-01
1.152544108014504021e+00,1.076556151312626219e-01,-1.065986910050387815e+00,1.249878887098944819e-01,6.796206432261175934e-01,-6.814315973771879753e-02,-1.051130675554417637e+00
4.171605004639761249e-01,-2.662262863506555943e-01,-1.125411848034268969e+00,1.090643130947961170e+00,2.314575692643481009e-01,-4.766896083769008863e-01,-3.008908335079194529e-01
3.651636797280803926e-01,-7.218174775604101479e-01,-6.698206568245143044e-01,1.140163912601195539e+00,-1.424243322175700877e-01,-8.282871581148635309e-01,6.003873925809427581e-01
1.076556151312626219e-01,-1.065986910050387815e+00,1.249878887098944819e-01,6.796206432261175934e-01,-6.814315973771879753e-02,-1.051130675554417637e+00,2.209812796311054317e+00
-2.662262863506555943e-01,-1.125411848034268969e+00,1.090643130947961170e+00,2.314575692643481009e-01,-4.766896083769008863e-01,-3.008908335079194529e-01,1.521473931331098761e+00
-7.218174775604101479e-01,-6.698206568245143044e-01,1.140163912601195539e+00,-1.424243322175700877e-01,-8.282871581148635309e-01,6.003873925809427581e-01,1.283774179395574588e+00
-1.065986910050387815e+00,1.249878887098944819e-01,6.796206432261175934e-01,-6.814315973771879753e-02,-1.051130675554417637e+00,2.209812796311054317e+00,4.072563441333295065e-01
-1.125411848034268969e+00,1.090643130947961170e+00,2.314575692643481009e-01,-4.766896083769008863e-01,-3.008908335079194529e-01,1.521473931331098761e+00,-1.250920586389380473e-01
-6.698206568245143044e-01,1.140163912601195539e+00,-1.424243322175700877e-01,-8.282871581148635309e-01,6.003873925809427581e-01,1.283774179395574588e+00,-8.109548845362316571e-01
