1.410000000000000000e+02,1.250000000000000000e+02,1.700000000000000000e+02,1.580000000000000000e+02,1.140000000000000000e+02,1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02
1.350000000000000000e+02,1.490000000000000000e+02,1.700000000000000000e+02,1.330000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02
1.250000000000000000e+02,1.700000000000000000e+02,1.580000000000000000e+02,1.140000000000000000e+02,1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02
1.490000000000000000e+02,1.700000000000000000e+02,1.330000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02
1.700000000000000000e+02,1.580000000000000000e+02,1.140000000000000000e+02,1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02
1.700000000000000000e+02,1.330000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02
1.580000000000000000e+02,1.140000000000000000e+02,1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02
1.330000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02
1.140000000000000000e+02,1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02
1.400000000000000000e+02,1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02
1.450000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02
1.500000000000000000e+02,1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02
1.780000000000000000e+02,1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02
1.630000000000000000e+02,1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02
1.720000000000000000e+02,1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02
1.780000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02
1.990000000000000000e+02,1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02
1.990000000000000000e+02,1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02
1.840000000000000000e+02,1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02
1.620000000000000000e+02,1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02
1.460000000000000000e+02,1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02
1.660000000000000000e+02,1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02
1.710000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02
1.800000000000000000e+02,1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02
1.930000000000000000e+02,1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02
1.810000000000000000e+02,2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02
1.830000000000000000e+02,2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02
2.180000000000000000e+02,2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02
2.300000000000000000e+02,2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02
2.420000000000000000e+02,1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02
2.090000000000000000e+02,1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02
1.910000000000000000e+02,1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02
1.720000000000000000e+02,1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02
1.940000000000000000e+02,1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02
1.960000000000000000e+02,2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02
1.960000000000000000e+02,2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02
2.360000000000000000e+02,2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02
2.350000000000000000e+02,2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02
2.290000000000000000e+02,2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02
2.430000000000000000e+02,2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02
2.640000000000000000e+02,2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02
2.720000000000000000e+02,2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02
2.370000000000000000e+02,1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02
2.110000000000000000e+02,2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02
1.800000000000000000e+02,2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02
2.010000000000000000e+02,1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02
2.040000000000000000e+02,2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02
1.880000000000000000e+02,2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02
2.350000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02
2.270000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02
2.340000000000000000e+02,3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02
2.640000000000000000e+02,2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02
3.020000000000000000e+02,2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02
2.930000000000000000e+02,2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02
2.590000000000000000e+02,2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02
2.290000000000000000e+02,2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02
2.030000000000000000e+02,2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02
2.290000000000000000e+02,2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02
2.420000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02
2.330000000000000000e+02,2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02
2.670000000000000000e+02,2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02
2.690000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02
2.700000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02
3.150000000000000000e+02,3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02
3.640000000000000000e+02,3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02
3.470000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02
3.120000000000000000e+02,2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02
2.740000000000000000e+02,2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02
2.370000000000000000e+02,2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02
2.780000000000000000e+02,2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02
2.840000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02
2.770000000000000000e+02,3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02
3.170000000000000000e+02,3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02
3.130000000000000000e+02,3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02
3.180000000000000000e+02,4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02
3.740000000000000000e+02,4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02
4.130000000000000000e+02,3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02
4.050000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02
3.550000000000000000e+02,2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02
3.060000000000000000e+02,3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02
2.710000000000000000e+02,3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02
3.060000000000000000e+02,3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02
3.150000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02
3.010000000000000000e+02,3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02
3.560000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02
3.480000000000000000e+02,4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02
3.550000000000000000e+02,4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02
4.220000000000000000e+02,4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02
4.650000000000000000e+02,4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02
4.670000000000000000e+02,3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02
4.040000000000000000e+02,3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02
3.470000000000000000e+02,3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02
3.050000000000000000e+02,3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02
3.360000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02
3.400000000000000000e+02,3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02
3.180000000000000000e+02,3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02
3.620000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02
3.480000000000000000e+02,4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02
3.630000000000000000e+02,4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02
4.350000000000000000e+02,5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02
4.910000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02
5.050000000000000000e+02,3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02
4.040000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02
3.590000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02
3.100000000000000000e+02,3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02,4.190000000000000000e+02
3.370000000000000000e+02,3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02,4.610000000000000000e+02
3.600000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02,4.190000000000000000e+02,4.720000000000000000e+02
3.420000000000000000e+02,3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02,4.610000000000000000e+02,5.350000000000000000e+02
4.060000000000000000e+02,4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02,4.190000000000000000e+02,4.720000000000000000e+02,6.220000000000000000e+02
3.960000000000000000e+02,4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02,4.610000000000000000e+02,5.350000000000000000e+02,6.060000000000000000e+02
4.200000000000000000e+02,5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02,4.190000000000000000e+02,4.720000000000000000e+02,6.220000000000000000e+02,5.080000000000000000e+02
4.720000000000000000e+02,5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02,4.610000000000000000e+02,5.350000000000000000e+02,6.060000000000000000e+02,4.610000000000000000e+02
5.480000000000000000e+02,4.630000000000000000e+02,3.620000000000000000e+02,4.170000000000000000e+02,4.190000000000000000e+02,4.720000000000000000e+02,6.220000000000000000e+02,5.080000000000000000e+02,3.900000000000000000e+02
5.590000000000000000e+02,4.070000000000000000e+02,4.050000000000000000e+02,3.910000000000000000e+02,4.610000000000000000e+02,5.350000000000000000e+02,6.060000000000000000e+02,4.610000000000000000e+02,4.320000000000000000e+02
